time_th,open,high,low,close,tick_volume,tr,atr14,range,body,upper_wick,lower_wick,close_pos,swing_high,swing_low,structure_event,bos_up,bos_dn,choch_up,choch_dn,ema20,ema50,pwh,pwl,pwc,sweep_prev_high,sweep_prev_low
2023-10-10T07:00:00+0700,1.05634,1.06193,1.05528,1.06024,56434,0.006650000000000045,0.007397142857142817,0.006650000000000045,0.0039000000000000146,0.0016899999999999693,0.001060000000000061,0.7458646616541417,0,0,,0,0,0,0,1.059758090330751,1.0709086558348486,1.05995,1.04478,1.05638,0,0
2023-10-11T07:00:00+0700,1.06021,1.06342,1.05813,1.06165,49825,0.005290000000000017,0.007370714285714246,0.005290000000000017,0.0014399999999998858,0.0017700000000000493,0.002080000000000082,0.6654064272211637,0,0,,0,0,0,0,1.059938272204013,1.0705455712923055,1.05995,1.04478,1.05638,0,0
2023-10-12T07:00:00+0700,1.0617,1.06393,1.0525,1.05254,47050,0.011430000000000051,0.007780714285714252,0.011430000000000051,0.009160000000000057,0.0022299999999999542,4.0000000000040004e-05,0.003499562554684149,1,0,,0,0,0,0,1.0592336748512499,1.0698394704573133,1.05995,1.04478,1.05638,1,0
2023-10-13T07:00:00+0700,1.05252,1.0558,1.04951,1.05039,46928,0.006290000000000129,0.007657857142857129,0.006290000000000129,0.0021299999999999653,0.0032800000000001717,0.0008799999999999919,0.13990461049284164,0,1,,0,0,0,0,1.0583914201035118,1.069076746125654,1.05995,1.04478,1.05638,0,0
2023-10-16T07:00:00+0700,1.05056,1.05622,1.05027,1.05575,38959,0.0059499999999999,0.007747857142857132,0.0059499999999999,0.005190000000000028,0.00046999999999997044,0.00028999999999990145,0.9210084033613481,0,0,,0,0,0,0,1.0581398562841298,1.0685541286305305,1.05995,1.04478,1.05638,0,0
2023-10-17T07:00:00+0700,1.05571,1.05944,1.05324,1.05742,43989,0.006199999999999983,0.007574999999999983,0.006199999999999983,0.0017100000000001003,0.0020199999999999108,0.0024699999999999722,0.6741935483871103,0,0,,0,0,0,0,1.058071298542784,1.0681174961352156,1.06393,1.04951,1.05575,0,0
2023-10-18T07:00:00+0700,1.05742,1.05937,1.05227,1.05336,46626,0.007099999999999884,0.007449285714285682,0.007099999999999884,0.0040599999999999525,0.0019499999999998963,0.0010900000000000354,0.15352112676057086,0,0,,0,0,0,0,1.0576226034434713,1.0675387707965798,1.06393,1.04951,1.05575,0,0
2023-10-19T07:00:00+0700,1.05336,1.06163,1.05277,1.05795,53628,0.00886000000000009,0.007598571428571407,0.00886000000000009,0.004589999999999872,0.0036800000000001276,0.0005900000000000905,0.584650112866807,0,0,,0,0,0,0,1.0576537840679026,1.067162740569263,1.06393,1.04951,1.05575,0,0
2023-10-20T07:00:00+0700,1.0576699999999999,1.06032,1.05647,1.0591,42733,0.003849999999999909,0.006996428571428538,0.003849999999999909,0.0014300000000000423,0.0012199999999999989,0.0011999999999998678,0.6831168831168759,0,0,,0,0,0,0,1.0577915189185785,1.066846554664586,1.06393,1.04951,1.05575,0,0
2023-10-23T07:00:00+0700,1.05893,1.06774,1.0571,1.0667,41250,0.010639999999999983,0.007433571428571405,0.010639999999999983,0.007770000000000055,0.0010399999999999299,0.0018299999999999983,0.9022556390977508,0,0,CHOCH_UP,0,0,1,0,1.0586399456882376,1.0668408074228375,1.06393,1.04951,1.05575,0,0
